ID,Class,Path,Band
79.5264.2858,RRab,79.5264.2858.dat,1.0
79.5265.14,EC,79.5265.14.dat,1.0
79.5265.31,Cep_0,79.5265.31.dat,1.0
79.5265.197,UNK,79.5265.197.dat,1.0
79.5265.484,RRab,79.5265.484.dat,1.0
79.5265.1786,EC,79.5265.1786.dat,1.0
79.5265.1891,EC,79.5265.1891.dat,1.0
79.5266.543,UNK,79.5266.543.dat,1.0
79.5266.1175,EC,79.5266.1175.dat,1.0
79.5266.1184,EC,79.5266.1184.dat,1.0
79.5266.1290,RRab,79.5266.1290.dat,1.0
79.5376.9,EC,79.5376.9.dat,1.0
79.5376.89,EC,79.5376.89.dat,1.0
79.5376.626,RRab,79.5376.626.dat,1.0
79.5377.76,EC,79.5377.76.dat,1.0
79.5377.168,EC,79.5377.168.dat,1.0
79.5377.288,EC,79.5377.288.dat,1.0
79.5377.449,EC,79.5377.449.dat,1.0
79.5377.1212,EC,79.5377.1212.dat,1.0
79.5377.1484,RRab,79.5377.1484.dat,1.0
79.5377.1582,EC,79.5377.1582.dat,1.0
79.5377.1896,RRab,79.5377.1896.dat,1.0
79.5377.2387,RRab,79.5377.2387.dat,1.0
79.5377.3100,RRab,79.5377.3100.dat,1.0
79.5378.25,EC,79.5378.25.dat,1.0
79.5378.36,Cep_1,79.5378.36.dat,1.0
79.5378.250,EC,79.5378.250.dat,1.0
79.5378.261,EC,79.5378.261.dat,1.0
79.5378.336,EC,79.5378.336.dat,1.0
79.5378.366,EC,79.5378.366.dat,1.0
79.5378.411,EC,79.5378.411.dat,1.0
79.5378.475,EC,79.5378.475.dat,1.0
79.5378.610,EC,79.5378.610.dat,1.0
79.5378.1686,EC,79.5378.1686.dat,1.0
79.5378.2525,EC,79.5378.2525.dat,1.0
79.5378.2559,RRab,79.5378.2559.dat,1.0
79.5379.134,EC,79.5379.134.dat,1.0
79.5379.879,EC,79.5379.879.dat,1.0
79.5379.1352,RRab,79.5379.1352.dat,1.0
79.5379.1434,RRab,79.5379.1434.dat,1.0
79.5379.1469,RRab,79.5379.1469.dat,1.0
79.5379.2314,EC,79.5379.2314.dat,1.0
79.5379.2338,RRab,79.5379.2338.dat,1.0
79.5379.2355,RRab,79.5379.2355.dat,1.0
79.5380.22,Cep_1,79.5380.22.dat,1.0
79.5380.24,Cep_0,79.5380.24.dat,1.0
79.5380.541,EC,79.5380.541.dat,1.0
79.5380.1936,RRab,79.5380.1936.dat,1.0
79.5380.2373,RRab,79.5380.2373.dat,1.0
79.5380.2566,RRab,79.5380.2566.dat,1.0
79.5381.77,LPV,79.5381.77.dat,1.0
79.5381.161,Cep_1,79.5381.161.dat,1.0
79.5381.185,Cep_0,79.5381.185.dat,1.0
79.5381.574,UNK,79.5381.574.dat,1.0
79.5381.1687,RRab,79.5381.1687.dat,1.0
79.5381.2198,RRab,79.5381.2198.dat,1.0
79.5381.2267,RRab,79.5381.2267.dat,1.0
79.5382.13,LPV,79.5382.13.dat,1.0
79.5382.42,Cep_0,79.5382.42.dat,1.0
79.5382.62,EC,79.5382.62.dat,1.0
79.5382.108,EC,79.5382.108.dat,1.0
79.5382.168,EC,79.5382.168.dat,1.0
79.5382.565,EC,79.5382.565.dat,1.0
79.5382.697,RRab,79.5382.697.dat,1.0
79.5382.1201,RRab,79.5382.1201.dat,1.0
79.5382.1581,RRab,79.5382.1581.dat,1.0
79.5382.1603,RRab,79.5382.1603.dat,1.0
79.5382.2761,RRab,79.5382.2761.dat,1.0
79.5383.20,EC,79.5383.20.dat,1.0
79.5383.55,Cep_0,79.5383.55.dat,1.0
79.5383.454,EC,79.5383.454.dat,1.0
79.5383.749,EC,79.5383.749.dat,1.0
79.5383.2748,RRab,79.5383.2748.dat,1.0
79.5383.2886,EC,79.5383.2886.dat,1.0
79.5384.47,LPV,79.5384.47.dat,1.0
79.5384.71,Cep_0,79.5384.71.dat,1.0
79.5384.1634,RRab,79.5384.1634.dat,1.0
79.5384.1647,RRab,79.5384.1647.dat,1.0
79.5384.1885,RRab,79.5384.1885.dat,1.0
79.5385.10,LPV,79.5385.10.dat,1.0
79.5385.43,EC,79.5385.43.dat,1.0
79.5385.150,EC,79.5385.150.dat,1.0
79.5385.514,EC,79.5385.514.dat,1.0
79.5385.943,RRab,79.5385.943.dat,1.0
79.5385.1180,RRab,79.5385.1180.dat,1.0
79.5385.1558,RRab,79.5385.1558.dat,1.0
79.5385.1639,RRc,79.5385.1639.dat,1.0
79.5385.2020,RRc,79.5385.2020.dat,1.0
79.5386.45,Cep_1,79.5386.45.dat,1.0
79.5386.55,EC,79.5386.55.dat,1.0
79.5386.73,EC,79.5386.73.dat,1.0
79.5386.954,EC,79.5386.954.dat,1.0
79.5386.1150,EC,79.5386.1150.dat,1.0
79.5386.1599,RRab,79.5386.1599.dat,1.0
79.5386.2036,RRab,79.5386.2036.dat,1.0
79.5387.12,EC,79.5387.12.dat,1.0
79.5387.17,EC,79.5387.17.dat,1.0
79.5387.41,EC,79.5387.41.dat,1.0
79.5387.449,RRc,79.5387.449.dat,1.0
79.5387.480,RRc,79.5387.480.dat,1.0
79.5497.40,LPV,79.5497.40.dat,1.0
79.5497.94,EC,79.5497.94.dat,1.0
79.5497.242,UNK,79.5497.242.dat,1.0
79.5497.253,EC,79.5497.253.dat,1.0
79.5497.324,EC,79.5497.324.dat,1.0
79.5497.630,EC,79.5497.630.dat,1.0
79.5497.1020,EC,79.5497.1020.dat,1.0
79.5498.9,Cep_1,79.5498.9.dat,1.0
79.5498.16,LPV,79.5498.16.dat,1.0
79.5498.151,EC,79.5498.151.dat,1.0
79.5498.182,EC,79.5498.182.dat,1.0
79.5498.258,EC,79.5498.258.dat,1.0
79.5498.484,EC,79.5498.484.dat,1.0
79.5498.958,EC,79.5498.958.dat,1.0
79.5498.2115,RRab,79.5498.2115.dat,1.0
79.5498.2493,RRab,79.5498.2493.dat,1.0
79.5498.2501,RRab,79.5498.2501.dat,1.0
79.5499.21,Cep_1,79.5499.21.dat,1.0
79.5499.24,Cep_1,79.5499.24.dat,1.0
79.5499.31,EC,79.5499.31.dat,1.0
79.5499.55,LPV,79.5499.55.dat,1.0
79.5499.72,Cep_1,79.5499.72.dat,1.0
79.5499.171,Cep_0,79.5499.171.dat,1.0
79.5499.535,UNK,79.5499.535.dat,1.0
79.5499.897,UNK,79.5499.897.dat,1.0
79.5499.1209,EC,79.5499.1209.dat,1.0
79.5499.2670,UNK,79.5499.2670.dat,1.0
79.5499.2684,RRab,79.5499.2684.dat,1.0
79.5499.2795,RRab,79.5499.2795.dat,1.0
79.5499.2831,RRab,79.5499.2831.dat,1.0
79.5499.3355,RRc,79.5499.3355.dat,1.0
79.5500.12,Cep_1,79.5500.12.dat,1.0
79.5500.1593,EC,79.5500.1593.dat,1.0
79.5500.2205,EC,79.5500.2205.dat,1.0
79.5501.13,EC,79.5501.13.dat,1.0
79.5501.31,LPV,79.5501.31.dat,1.0
79.5501.34,LPV,79.5501.34.dat,1.0
79.5501.294,LPV,79.5501.294.dat,1.0
79.5501.310,EC,79.5501.310.dat,1.0
79.5501.400,EC,79.5501.400.dat,1.0
79.5501.1865,RRab,79.5501.1865.dat,1.0
79.5501.1925,RRab,79.5501.1925.dat,1.0
79.5501.2583,RRab,79.5501.2583.dat,1.0
79.5501.3136,RRab,79.5501.3136.dat,1.0
79.5501.3341,RRab,79.5501.3341.dat,1.0
79.5502.17,LPV,79.5502.17.dat,1.0
79.5502.31,Cep_0,79.5502.31.dat,1.0
79.5502.44,LPV,79.5502.44.dat,1.0
79.5502.929,UNK,79.5502.929.dat,1.0
79.5502.1475,RRab,79.5502.1475.dat,1.0
79.5502.1534,RRc,79.5502.1534.dat,1.0
79.5502.1587,RRab,79.5502.1587.dat,1.0
79.5502.2080,RRab,79.5502.2080.dat,1.0
79.5502.2274,RRab,79.5502.2274.dat,1.0
79.5502.2571,UNK,79.5502.2571.dat,1.0
79.5503.14,Cep_0,79.5503.14.dat,1.0
79.5503.20,Cep_0,79.5503.20.dat,1.0
79.5503.40,LPV,79.5503.40.dat,1.0
79.5503.42,LPV,79.5503.42.dat,1.0
79.5503.73,EC,79.5503.73.dat,1.0
79.5503.163,EC,79.5503.163.dat,1.0
79.5503.636,EC,79.5503.636.dat,1.0
79.5503.952,RRab,79.5503.952.dat,1.0
79.5503.1751,EC,79.5503.1751.dat,1.0
79.5503.1853,RRab,79.5503.1853.dat,1.0
79.5504.13,EC,79.5504.13.dat,1.0
79.5504.34,EC,79.5504.34.dat,1.0
79.5504.41,EC,79.5504.41.dat,1.0
79.5504.46,Cep_0,79.5504.46.dat,1.0
79.5504.539,EC,79.5504.539.dat,1.0
79.5504.862,EC,79.5504.862.dat,1.0
79.5504.1064,EC,79.5504.1064.dat,1.0
79.5504.1172,RRab,79.5504.1172.dat,1.0
79.5504.1732,RRab,79.5504.1732.dat,1.0
79.5504.1810,RRab,79.5504.1810.dat,1.0
79.5504.2379,RRab,79.5504.2379.dat,1.0
79.5504.2539,RRab,79.5504.2539.dat,1.0
79.5504.2640,RRab,79.5504.2640.dat,1.0
79.5505.24,Cep_1,79.5505.24.dat,1.0
79.5505.31,LPV,79.5505.31.dat,1.0
79.5505.37,LPV,79.5505.37.dat,1.0
79.5505.39,Cep_0,79.5505.39.dat,1.0
79.5505.50,Cep_0,79.5505.50.dat,1.0
79.5505.56,Cep_0,79.5505.56.dat,1.0
79.5505.198,EC,79.5505.198.dat,1.0
79.5505.1080,RRab,79.5505.1080.dat,1.0
79.5505.1609,RRab,79.5505.1609.dat,1.0
79.5505.1670,RRc,79.5505.1670.dat,1.0
79.5505.1720,RRab,79.5505.1720.dat,1.0
79.5505.1768,RRab,79.5505.1768.dat,1.0
79.5506.139,EC,79.5506.139.dat,1.0
79.5506.272,EC,79.5506.272.dat,1.0
79.5506.1287,EC,79.5506.1287.dat,1.0
79.5506.2403,RRab,79.5506.2403.dat,1.0
79.5507.42,LPV,79.5507.42.dat,1.0
79.5507.202,EC,79.5507.202.dat,1.0
79.5507.332,EC,79.5507.332.dat,1.0
79.5507.1039,RRab,79.5507.1039.dat,1.0
79.5507.1485,RRab,79.5507.1485.dat,1.0
79.5507.1580,RRab,79.5507.1580.dat,1.0
79.5508.237,EC,79.5508.237.dat,1.0
79.5508.427,RRab,79.5508.427.dat,1.0
79.5508.447,RRab,79.5508.447.dat,1.0
79.5508.534,RRab,79.5508.534.dat,1.0
79.5508.681,RRab,79.5508.681.dat,1.0
79.5508.682,RRab,79.5508.682.dat,1.0
79.5508.735,RRab,79.5508.735.dat,1.0
79.5618.2011,Cep_0,79.5618.2011.dat,1.0
79.5618.2290,EC,79.5618.2290.dat,1.0
79.5618.3350,RRab,79.5618.3350.dat,1.0
79.5619.1772,Cep_0,79.5619.1772.dat,1.0
79.5619.1795,LPV,79.5619.1795.dat,1.0
79.5619.1804,Cep_0,79.5619.1804.dat,1.0
79.5619.1828,Cep_1,79.5619.1828.dat,1.0
79.5619.2240,EC,79.5619.2240.dat,1.0
79.5620.11,EC,79.5620.11.dat,1.0
79.5620.43,EC,79.5620.43.dat,1.0
79.5620.61,Cep_0,79.5620.61.dat,1.0
79.5620.107,Cep_0,79.5620.107.dat,1.0
79.5620.212,EC,79.5620.212.dat,1.0
79.5620.227,EC,79.5620.227.dat,1.0
79.5620.466,EC,79.5620.466.dat,1.0
79.5620.870,EC,79.5620.870.dat,1.0
79.5620.1931,RRab,79.5620.1931.dat,1.0
79.5620.2806,RRab,79.5620.2806.dat,1.0
79.5620.2899,EC,79.5620.2899.dat,1.0
79.5620.3142,RRab,79.5620.3142.dat,1.0
79.5620.3262,RRab,79.5620.3262.dat,1.0
79.5621.51,LPV,79.5621.51.dat,1.0
79.5621.72,Cep_0,79.5621.72.dat,1.0
79.5621.298,EC,79.5621.298.dat,1.0
79.5621.398,EC,79.5621.398.dat,1.0
79.5621.2357,RRab,79.5621.2357.dat,1.0
79.5621.3083,RRc,79.5621.3083.dat,1.0
79.5622.17,Cep_0,79.5622.17.dat,1.0
79.5622.35,LPV,79.5622.35.dat,1.0
79.5622.39,Cep_1,79.5622.39.dat,1.0
79.5622.50,EC,79.5622.50.dat,1.0
79.5622.90,EC,79.5622.90.dat,1.0
79.5622.166,EC,79.5622.166.dat,1.0
79.5622.185,EC,79.5622.185.dat,1.0
79.5622.884,EC,79.5622.884.dat,1.0
79.5622.2130,EC,79.5622.2130.dat,1.0
79.5622.2729,RRab,79.5622.2729.dat,1.0
79.5623.23,Cep_0,79.5623.23.dat,1.0
79.5623.25,Cep_0,79.5623.25.dat,1.0
79.5623.45,Cep_0,79.5623.45.dat,1.0
79.5623.187,EC,79.5623.187.dat,1.0
79.5623.1083,RRab,79.5623.1083.dat,1.0
79.5623.1876,RRab,79.5623.1876.dat,1.0
79.5623.1886,RRab,79.5623.1886.dat,1.0
79.5623.2441,RRc,79.5623.2441.dat,1.0
79.5624.9,LPV,79.5624.9.dat,1.0
79.5624.18,Cep_1,79.5624.18.dat,1.0
79.5624.33,Cep_1,79.5624.33.dat,1.0
79.5624.291,EC,79.5624.291.dat,1.0
79.5624.441,EC,79.5624.441.dat,1.0
79.5624.1591,RRab,79.5624.1591.dat,1.0
79.5624.1827,RRc,79.5624.1827.dat,1.0
79.5625.28,Cep_1,79.5625.28.dat,1.0
79.5625.29,Cep_1,79.5625.29.dat,1.0
79.5625.30,Cep_1,79.5625.30.dat,1.0
79.5625.36,Cep_1,79.5625.36.dat,1.0
79.5625.1016,EC,79.5625.1016.dat,1.0
79.5625.1065,RRab,79.5625.1065.dat,1.0
79.5625.1691,RRab,79.5625.1691.dat,1.0
79.5625.1726,RRc,79.5625.1726.dat,1.0
79.5625.1910,EC,79.5625.1910.dat,1.0
79.5625.1950,RRc,79.5625.1950.dat,1.0
79.5625.2461,RRab,79.5625.2461.dat,1.0
79.5625.2661,RRab,79.5625.2661.dat,1.0
79.5626.53,Cep_0,79.5626.53.dat,1.0
79.5626.524,EC,79.5626.524.dat,1.0
79.5626.608,EC,79.5626.608.dat,1.0
79.5626.849,EC,79.5626.849.dat,1.0
79.5626.1132,RRab,79.5626.1132.dat,1.0
79.5626.1770,RRab,79.5626.1770.dat,1.0
79.5626.2087,RRab,79.5626.2087.dat,1.0
79.5627.22,Cep_0,79.5627.22.dat,1.0
79.5627.31,LPV,79.5627.31.dat,1.0
79.5627.38,Cep_1,79.5627.38.dat,1.0
79.5627.88,EC,79.5627.88.dat,1.0
79.5627.614,UNK,79.5627.614.dat,1.0
79.5627.1324,EC,79.5627.1324.dat,1.0
79.5627.1384,EC,79.5627.1384.dat,1.0
79.5627.1656,RRc,79.5627.1656.dat,1.0
79.5627.1699,RRab,79.5627.1699.dat,1.0
79.5627.1761,RRc,79.5627.1761.dat,1.0
79.5627.2132,RRab,79.5627.2132.dat,1.0
79.5628.27,Cep_0,79.5628.27.dat,1.0
79.5628.405,UNK,79.5628.405.dat,1.0
79.5628.1065,RRab,79.5628.1065.dat,1.0
79.5628.1300,RRab,79.5628.1300.dat,1.0
79.5628.1513,EC,79.5628.1513.dat,1.0
79.5628.1597,UNK,79.5628.1597.dat,1.0
79.5628.1650,RRc,79.5628.1650.dat,1.0
79.5628.1682,RRab,79.5628.1682.dat,1.0
79.5628.2110,RRab,79.5628.2110.dat,1.0
79.5629.614,RRab,79.5629.614.dat,1.0
79.5629.966,EC,79.5629.966.dat,1.0
79.5739.5807,EC,79.5739.5807.dat,1.0
79.5739.5899,EC,79.5739.5899.dat,1.0
79.5739.6174,EC,79.5739.6174.dat,1.0
79.5739.6604,RRab,79.5739.6604.dat,1.0
79.5740.5038,Cep_0,79.5740.5038.dat,1.0
79.5740.5055,EC,79.5740.5055.dat,1.0
79.5740.5070,Cep_0,79.5740.5070.dat,1.0
79.5740.5092,EC,79.5740.5092.dat,1.0
79.5740.5195,EC,79.5740.5195.dat,1.0
79.5740.5244,EC,79.5740.5244.dat,1.0
79.5740.5310,EC,79.5740.5310.dat,1.0
79.5740.5437,EC,79.5740.5437.dat,1.0
79.5740.5860,EC,79.5740.5860.dat,1.0
79.5740.7346,RRc,79.5740.7346.dat,1.0
79.5740.7702,RRab,79.5740.7702.dat,1.0
79.5740.7722,RRab,79.5740.7722.dat,1.0
79.5740.8487,RRc,79.5740.8487.dat,1.0
79.5740.8587,EC,79.5740.8587.dat,1.0
79.5740.9579,EC,79.5740.9579.dat,1.0
79.5741.23,Cep_0,79.5741.23.dat,1.0
79.5741.26,Cep_1,79.5741.26.dat,1.0
79.5741.48,LPV,79.5741.48.dat,1.0
79.5741.307,EC,79.5741.307.dat,1.0
79.5741.357,EC,79.5741.357.dat,1.0
79.5741.407,EC,79.5741.407.dat,1.0
79.5741.515,EC,79.5741.515.dat,1.0
79.5741.1665,RRc,79.5741.1665.dat,1.0
79.5741.1786,RRab,79.5741.1786.dat,1.0
79.5741.2000,RRab,79.5741.2000.dat,1.0
79.5741.2305,RRab,79.5741.2305.dat,1.0
79.5741.2846,EC,79.5741.2846.dat,1.0
79.5741.2901,RRab,79.5741.2901.dat,1.0
79.5741.3259,RRab,79.5741.3259.dat,1.0
79.5742.14,Cep_0,79.5742.14.dat,1.0
79.5742.26,Cep_0,79.5742.26.dat,1.0
79.5742.32,Cep_0,79.5742.32.dat,1.0
79.5742.36,LPV,79.5742.36.dat,1.0
79.5742.78,Cep_0,79.5742.78.dat,1.0
79.5742.138,EC,79.5742.138.dat,1.0
79.5742.302,EC,79.5742.302.dat,1.0
79.5742.355,EC,79.5742.355.dat,1.0
79.5742.569,EC,79.5742.569.dat,1.0
79.5742.1102,EC,79.5742.1102.dat,1.0
79.5742.1860,RRab,79.5742.1860.dat,1.0
79.5742.2366,EC,79.5742.2366.dat,1.0
79.5742.2444,RRab,79.5742.2444.dat,1.0
79.5742.2460,RRab,79.5742.2460.dat,1.0
79.5742.2773,RRab,79.5742.2773.dat,1.0
79.5742.2775,RRab,79.5742.2775.dat,1.0
79.5742.3779,RRab,79.5742.3779.dat,1.0
79.5743.81,EC,79.5743.81.dat,1.0
79.5743.126,EC,79.5743.126.dat,1.0
79.5743.694,EC,79.5743.694.dat,1.0
79.5743.1775,RRab,79.5743.1775.dat,1.0
79.5743.2172,RRab,79.5743.2172.dat,1.0
79.5743.2194,RRab,79.5743.2194.dat,1.0
79.5743.3141,RRab,79.5743.3141.dat,1.0
79.5743.4624,RRab,79.5743.4624.dat,1.0
79.5744.40,Cep_0,79.5744.40.dat,1.0
79.5744.77,LPV,79.5744.77.dat,1.0
79.5744.141,EC,79.5744.141.dat,1.0
79.5744.187,EC,79.5744.187.dat,1.0
79.5744.195,EC,79.5744.195.dat,1.0
79.5744.386,EC,79.5744.386.dat,1.0
79.5744.762,UNK,79.5744.762.dat,1.0
79.5744.790,EC,79.5744.790.dat,1.0
79.5744.2009,RRab,79.5744.2009.dat,1.0
79.5744.2305,RRab,79.5744.2305.dat,1.0
79.5744.2354,RRab,79.5744.2354.dat,1.0
79.5744.2368,RRab,79.5744.2368.dat,1.0
79.5744.2823,EC,79.5744.2823.dat,1.0
79.5744.2826,RRab,79.5744.2826.dat,1.0
79.5744.3642,RRab,79.5744.3642.dat,1.0
79.5745.13,Cep_0,79.5745.13.dat,1.0
79.5745.17,Cep_1,79.5745.17.dat,1.0
79.5745.21,Cep_0,79.5745.21.dat,1.0
79.5745.24,Cep_1,79.5745.24.dat,1.0
79.5745.53,Cep_1,79.5745.53.dat,1.0
79.5745.93,Cep_0,79.5745.93.dat,1.0
79.5745.95,EC,79.5745.95.dat,1.0
79.5745.835,EC,79.5745.835.dat,1.0
79.5745.882,EC,79.5745.882.dat,1.0
79.5745.1713,RRab,79.5745.1713.dat,1.0
79.5745.2075,RRab,79.5745.2075.dat,1.0
79.5745.2194,RRab,79.5745.2194.dat,1.0
79.5746.17,LPV,79.5746.17.dat,1.0
79.5746.25,Cep_0,79.5746.25.dat,1.0
79.5746.59,Cep_0,79.5746.59.dat,1.0
79.5746.115,LPV,79.5746.115.dat,1.0
79.5746.161,EC,79.5746.161.dat,1.0
79.5746.1724,RRab,79.5746.1724.dat,1.0
79.5746.2945,RRab,79.5746.2945.dat,1.0
79.5747.14,EC,79.5747.14.dat,1.0
79.5747.51,Cep_0,79.5747.51.dat,1.0
79.5747.895,RRab,79.5747.895.dat,1.0
79.5747.1366,RRc,79.5747.1366.dat,1.0
79.5747.1796,RRab,79.5747.1796.dat,1.0
79.5747.2305,RRab,79.5747.2305.dat,1.0
79.5747.2511,RRab,79.5747.2511.dat,1.0
79.5747.2520,EC,79.5747.2520.dat,1.0
79.5748.100,Cep_1,79.5748.100.dat,1.0
79.5748.369,EC,79.5748.369.dat,1.0
79.5748.1206,RRab,79.5748.1206.dat,1.0
79.5748.1262,RRab,79.5748.1262.dat,1.0
79.5748.1418,RRab,79.5748.1418.dat,1.0
79.5748.1698,RRc,79.5748.1698.dat,1.0
79.5748.1939,EC,79.5748.1939.dat,1.0
79.5749.78,EC,79.5749.78.dat,1.0
79.5749.1149,EC,79.5749.1149.dat,1.0
79.5749.1687,RRab,79.5749.1687.dat,1.0
79.5750.545,RRc,79.5750.545.dat,1.0
79.5860.5933,EC,79.5860.5933.dat,1.0
79.5860.6156,EC,79.5860.6156.dat,1.0
79.5860.6236,EC,79.5860.6236.dat,1.0
79.5860.7137,RRab,79.5860.7137.dat,1.0
79.5860.7364,EC,79.5860.7364.dat,1.0
79.5860.7454,EC,79.5860.7454.dat,1.0
79.5861.4825,Cep_0,79.5861.4825.dat,1.0
79.5861.4846,EC,79.5861.4846.dat,1.0
79.5861.4849,Cep_1,79.5861.4849.dat,1.0
79.5861.4911,EC,79.5861.4911.dat,1.0
79.5861.4957,EC,79.5861.4957.dat,1.0
79.5861.5052,EC,79.5861.5052.dat,1.0
79.5861.5053,EC,79.5861.5053.dat,1.0
79.5861.5674,UNK,79.5861.5674.dat,1.0
79.5861.5902,UNK,79.5861.5902.dat,1.0
79.5861.6693,RRab,79.5861.6693.dat,1.0
79.5861.6865,RRab,79.5861.6865.dat,1.0
79.5861.7411,EC,79.5861.7411.dat,1.0
79.5861.8025,RRab,79.5861.8025.dat,1.0
79.5862.13,Cep_1,79.5862.13.dat,1.0
79.5862.18,Cep_0,79.5862.18.dat,1.0
79.5862.35,Cep_1,79.5862.35.dat,1.0
79.5862.103,EC,79.5862.103.dat,1.0
79.5862.105,EC,79.5862.105.dat,1.0
79.5862.453,EC,79.5862.453.dat,1.0
79.5862.633,EC,79.5862.633.dat,1.0
79.5862.1009,EC,79.5862.1009.dat,1.0
79.5862.1909,RRab,79.5862.1909.dat,1.0
79.5862.2263,RRc,79.5862.2263.dat,1.0
79.5862.2728,RRab,79.5862.2728.dat,1.0
79.5862.3519,EC,79.5862.3519.dat,1.0
79.5862.3544,RRab,79.5862.3544.dat,1.0
79.5863.25,LPV,79.5863.25.dat,1.0
79.5863.32,LPV,79.5863.32.dat,1.0
79.5863.75,Cep_0,79.5863.75.dat,1.0
79.5863.99,Cep_1,79.5863.99.dat,1.0
79.5863.162,EC,79.5863.162.dat,1.0
79.5863.259,EC,79.5863.259.dat,1.0
79.5863.311,EC,79.5863.311.dat,1.0
79.5863.491,EC,79.5863.491.dat,1.0
79.5863.500,EC,79.5863.500.dat,1.0
79.5863.675,EC,79.5863.675.dat,1.0
79.5863.3280,EC,79.5863.3280.dat,1.0
79.5864.12,LPV,79.5864.12.dat,1.0
79.5864.44,LPV,79.5864.44.dat,1.0
79.5864.1524,RRab,79.5864.1524.dat,1.0
79.5864.2189,RRab,79.5864.2189.dat,1.0
79.5864.2311,UNK,79.5864.2311.dat,1.0
79.5864.2435,RRab,79.5864.2435.dat,1.0
79.5864.2441,UNK,79.5864.2441.dat,1.0
79.5864.3062,EC,79.5864.3062.dat,1.0
79.5864.3572,RRab,79.5864.3572.dat,1.0
79.5864.4734,EC,79.5864.4734.dat,1.0
79.5865.16,LPV,79.5865.16.dat,1.0
79.5865.52,LPV,79.5865.52.dat,1.0
79.5865.59,Cep_1,79.5865.59.dat,1.0
79.5865.72,EC,79.5865.72.dat,1.0
79.5865.82,EC,79.5865.82.dat,1.0
79.5865.650,EC,79.5865.650.dat,1.0
79.5865.2135,EC,79.5865.2135.dat,1.0
79.5865.3104,UNK,79.5865.3104.dat,1.0
79.5866.31,Cep_1,79.5866.31.dat,1.0
79.5866.58,EC,79.5866.58.dat,1.0
79.5866.176,EC,79.5866.176.dat,1.0
79.5866.1679,EC,79.5866.1679.dat,1.0
79.5866.1711,RRab,79.5866.1711.dat,1.0
79.5866.2183,EC,79.5866.2183.dat,1.0
79.5867.25,LPV,79.5867.25.dat,1.0
79.5867.66,EC,79.5867.66.dat,1.0
79.5867.146,EC,79.5867.146.dat,1.0
79.5867.416,EC,79.5867.416.dat,1.0
79.5867.655,EC,79.5867.655.dat,1.0
79.5867.1158,RRab,79.5867.1158.dat,1.0
79.5867.1701,RRab,79.5867.1701.dat,1.0
79.5867.1702,RRab,79.5867.1702.dat,1.0
79.5868.17,LPV,79.5868.17.dat,1.0
79.5868.30,LPV,79.5868.30.dat,1.0
79.5868.70,EC,79.5868.70.dat,1.0
79.5868.282,EC,79.5868.282.dat,1.0
79.5868.810,UNK,79.5868.810.dat,1.0
79.5868.1057,RRab,79.5868.1057.dat,1.0
79.5868.1966,RRab,79.5868.1966.dat,1.0
79.5868.2213,RRab,79.5868.2213.dat,1.0
79.5869.44,Cep_0,79.5869.44.dat,1.0
79.5869.547,EC,79.5869.547.dat,1.0
79.5869.695,EC,79.5869.695.dat,1.0
79.5869.980,RRc,79.5869.980.dat,1.0
79.5869.1175,RRab,79.5869.1175.dat,1.0
79.5869.1426,RRc,79.5869.1426.dat,1.0
79.5869.1507,RRab,79.5869.1507.dat,1.0
79.5869.1631,RRab,79.5869.1631.dat,1.0
79.5869.1673,RRab,79.5869.1673.dat,1.0
79.5869.1799,RRab,79.5869.1799.dat,1.0
79.5869.1909,RRab,79.5869.1909.dat,1.0
79.5870.48,LPV,79.5870.48.dat,1.0
79.5870.409,EC,79.5870.409.dat,1.0
79.5870.545,EC,79.5870.545.dat,1.0
79.5870.1041,RRab,79.5870.1041.dat,1.0
79.5870.1055,RRab,79.5870.1055.dat,1.0
79.5870.1346,RRab,79.5870.1346.dat,1.0
79.5870.1409,RRab,79.5870.1409.dat,1.0
79.5870.1440,RRab,79.5870.1440.dat,1.0
79.5871.127,EC,79.5871.127.dat,1.0
79.5981.5822,EC,79.5981.5822.dat,1.0
79.5982.4973,UNK,79.5982.4973.dat,1.0
79.5983.20,EC,79.5983.20.dat,1.0
79.5983.22,EC,79.5983.22.dat,1.0
80.6224.5107,EC,80.6224.5107.dat,1.0
80.6224.5109,LPV,80.6224.5109.dat,1.0
80.6224.5112,Cep_0,80.6224.5112.dat,1.0
80.6224.5131,EC,80.6224.5131.dat,1.0
80.6224.5380,EC,80.6224.5380.dat,1.0
80.6224.6036,RRc,80.6224.6036.dat,1.0
80.6224.6330,RRab,80.6224.6330.dat,1.0
80.6224.6390,EC,80.6224.6390.dat,1.0
80.6224.6739,EC,80.6224.6739.dat,1.0
80.6225.23,Cep_0,80.6225.23.dat,1.0
80.6225.28,Cep_0,80.6225.28.dat,1.0
80.6225.69,EC,80.6225.69.dat,1.0
80.6225.864,RRc,80.6225.864.dat,1.0
80.6225.1284,EC,80.6225.1284.dat,1.0
80.6226.13,Cep_0,80.6226.13.dat,1.0
80.6226.24,Cep_0,80.6226.24.dat,1.0
80.6227.35,LPV,80.6227.35.dat,1.0
80.6227.49,Cep_0,80.6227.49.dat,1.0
80.6227.468,UNK,80.6227.468.dat,1.0
80.6227.730,RRab,80.6227.730.dat,1.0
80.6227.791,EC,80.6227.791.dat,1.0
80.6228.33,Cep_0,80.6228.33.dat,1.0
